Kanda,Sarga,Sentence,Sentence Start,Sentence End
1,44,सर्वे पापाः प्रणश्यन्ति आयुः कीर्तिश्च वर्द्धते ॥ २२ ॥,214.22,234.72
1,45,विश्वामित्रवचः श्रुत्वा राघवः सहलक्ष्मणः ।,0.0,7.1
1,45,विस्मयं परमं गत्वा विश्वामित्रमथाब्रवीत् ॥ १ ॥,7.1,12.4
1,45,अत्यद्भुतमिदं ब्रह्मन् कथितं परमं त्वया ।,12.4,21.5
1,45,गङ्गावतरणं पुण्यं सागरस्यापि पूरणम् ॥ २ ॥,21.5,26.04
1,45,क्षणभूतेव नौ रात्रिः संवृत्तेयं महातपः ।,26.04,31.22
1,45,इमां चिन्तयतस्सर्वां निखिलेन कथां तव ॥ ३ ॥,31.22,36.24
1,45,तस्य सा शर्वरी सर्वा सह सौमित्रिणा तदा ।,36.24,40.78
1,45,जगाम चिन्तयानस्य विश्वामित्रकथां शुभाम् ॥ ४ ॥,40.78,45.5
1,45,ततः प्रभाते विमले विश्वामित्रं महामुनिम् ।,45.5,50.14
1,45,उवाच राघवो वाक्यं कृताहिनकमरिन्दमः ॥ ५ ॥,50.14,55.52
1,45,गता भगवती रात्रिः श्रोतव्यं परमं श्रुतम् ।,55.52,59.52
1,45,तरामस् तरितां श्रेष्ठां पुण्यां त्रिपथगां नदीम् ॥ ६ ॥,59.52,65.88
1,45,नौरेषा हि सुखास्तीर्णा ऋषीणां पुण्यकर्मणाम् ।,65.88,71.16
1,45,भगवन्तमिह प्राप्तं ज्ञात्वा त्वरितमागता ॥ ७ ॥,71.16,76.18
1,45,तस्य तद्वचनं श्रुत्वा राघवस्य महात्मनः ।,76.18,81.14
1,45,सन्तारं कारयामास सर्षिसङ्घः सराघवः ॥ ८ ॥,81.14,85.96
1,45,उत्तरं तीरमासाद्य सम्पूज्यर्षिगणं तदा ।,85.96,90.94
1,45,गङ्गाकूले निविष्टास्ते विशालां ददृशुः पुरीम् ॥ ९ ॥,90.94,95.92
1,45,ततो मुनिवरस्तूर्णं जगाम सहराघवः ।,95.92,100.52
1,45,विशालां नगरीं रम्यां दिव्यां स्वर्गोपमां तदा ॥ १० ॥,100.52,105.22
1,45,अथ रामो महाप्राज्ञो विश्वामित्रं महामुनिम् ।,105.22,110.8
1,45,पप्रच्छ प्राञ्जलिर्भूत्वा विशालामुत्तमां पुरीम् ॥ ११ ॥,110.8,116.44
1,45,कतमो राजवंशोऽयं विशालायां महामुने ।,116.44,121.08
1,45,श्रोतुमिच्छामि भद्रं ते परं कौतूहलं हि मे ॥ १२ ॥,121.08,125.62
1,45,तस्य तद्वचनं श्रुत्वा रामस्य मुनिपुङ्गवः ।,125.62,130.38
1,45,आख्यातुं तत्समारेभे विशालस्य पुरातनम् ॥ १३ ॥,130.38,134.94
1,45,श्रूयतां राम शक्रस्य कथां कथयतः शुभाम् ।,134.94,139.84
1,45,अस्मिन् देशे तु यद्वृत्तं तदपि शृणु राघव ॥ १४ ॥,139.84,144.58
1,45,पूर्वं कृतयुगे राम दितेः पुत्रा महाबलाः ।,144.58,149.44
1,45,अदितेश्च महाभाग वीर्यवन्तः सुधार्मिकाः ॥ १५ ॥,149.44,154.28
1,45,ततस्तेषां नरश्रेष्ठ बुद्धिरासीन्महात्मनाम् ।,154.28,159.26
1,45,अमरा अजराश्चैव कथं स्याम निरामयाः ॥ १६ ॥,159.26,164.16
1,45,तेषां चिन्तयतां राम बुद्धिरासीन्महात्मनाम् ।,164.16,169.04
1,45,क्षीरोदमथनं कृत्वा रसं प्राप्स्याम तत्र वै ॥ १७ ॥,169.04,173.86
1,45,ततो निश्चित्य मथनं योक्त्रं कृत्वा च वासुकिम् ।,173.86,178.34
1,45,मन्थानं मन्दरं कृत्वा ममन्थुरमितौजसः ॥ १८ ॥,178.34,186.92
1,45,वमन्तो ऽति विषन् तत्र ददंशुर् दशनैः शिलाः ।,186.92,191.18
1,45,उत्पपाताग्निसङ्काशं हालाहलमहाविषम् ॥ १९ ॥,191.18,195.52
1,45,ततो दग्धं जगत्सर्वं सदेवासुरमानुषम् ।,195.52,199.54
1,45,अथ देवा महादेवम् शङ्करम् शरणार्थिनः ॥ २० ॥,199.54,204.46
1,45,जग्मुः पशुपतिम् रुद्रम् त्राहि त्राहीति तुष्टुवुः ।,204.46,208.92
1,45,एवम् उक्तस् ततो देवैर् देवेश्वरः प्रभुः ॥ २१ ॥,208.92,213.62
1,45,प्रादुर् आसीत् ततो ऽत्रैव शङ्खचक्रधरो हरिः ।,213.62,218.28
1,45,उवाचैनं स्मितङ् कृत्वा रुद्रम् शूलधरम् हरिः ॥ २२ ॥,218.28,222.78
1,45,दैवतैर् मथ्यमानस् तु तत् पूर्वं समुपस्थितम् ।,222.78,226.76
1,45,तत् त्वदीयं सुरश्रेष्ठः सुराणाम् अग्रतो हि यत् ॥ २३ ॥,226.76,231.44
1,45,अग्र पूजामिह स्थित्वा गृहाणेदम् विषम् प्रभो ।,231.44,235.92
1,45,इत्य् उक्त्वा च सुरश्रेष्ठस् तत्रैवान्तरधीयत ॥ २४ ॥,235.92,240.64
1,45,देवतानाम् भयन् दृष्ट्वा श्रुत्वा वाक्यम् तु शारङ्गिणः ।,240.64,245.88
1,45,हालाहलम् विषङ् घोरं सञ्जग्राहामृतोपमम् ॥ २५ ॥,245.88,250.38
1,45,देवान् विसृज्य देवेशो जगाम भगवान् हरः ।,250.38,253.9
1,45,ततो देवासुराः सर्वे ममन्थू रघुनन्दन ॥ २६ ॥,253.9,258.38
1,45,प्रविवेशाथ पातालम् मन्थानः पर्वतोत्तमः ।,258.38,264.3
1,45,ततो देवाः स गन्धर्वाः तुष्टुवुः मधुसूदनम् ॥ २७ ॥,264.3,268.22
1,45,त्वङ् गतिः सर्व भूतानाम् विशेषेण दिवौकसाम् ।,268.22,273.06
1,45,पालयास्मान् महाबाहो गिरिम् उद्धर्तुम् अर्‌हसि ॥ २८ ॥,273.06,277.76
