Adhyaya,Pada,Sentence,Sentence Start,Sentence End
6,1,वर्चस्केऽवस्करः॥६.१.१४८॥,477.240,480.020
6,1,अपस्करोरथाङ्गम्॥६.१.१४९॥,480.020,482.880
6,1,विष्किरःशकुनौवा॥६.१.१५०॥,482.880,485.720
6,1,ह्रस्वाच्चन्द्रोत्तरपदेमन्त्रे॥६.१.१५१॥,485.720,490.100
6,1,प्रतिष्कशश्चकशेः॥६.१.१५२॥,490.100,493.140
6,1,प्रस्कण्वहरिश्चन्द्रावृषी॥६.१.१५३॥,493.140,496.760
6,1,मस्करमस्करिणौवेणुपरिव्राजकयोः॥६.१.१५४॥,496.760,501.480
6,1,कास्तीराजस्तुन्देनगरे॥६.१.१५५॥,501.480,505.580
6,1,कारस्करोवृक्षः॥६.१.१५६॥,505.580,508.120
6,1,पारस्करप्रभृतीनिचसंज्ञायाम्॥६.१.१५७॥,508.120,512.520
6,1,अनुदात्तंपदमेकवर्जम्॥६.१.१५८॥,512.520,516.160
6,1,कर्षात्वतोघञोऽन्तउदात्तः॥६.१.१५९॥,516.160,520.340
6,1,उञ्छादीनांच॥६.१.१६०॥,520.340,523.100
6,1,अनुदात्तस्यचयत्रोदात्तलोपः॥६.१.१६१॥,523.100,527.520
6,1,धातोः॥६.१.१६२॥,527.520,529.620
6,1,चितः॥६.१.१६३॥,529.620,531.160
6,1,तद्धितस्य॥६.१.१६४॥,531.160,533.040
6,1,कितः॥६.१.१६५॥,533.040,534.440
6,1,तिसृभ्योजसः॥६.१.१६६॥,534.440,536.540
6,1,चतुरःशसि॥६.१.१६७॥,536.540,538.320
6,1,सावेकाचस्तृतीयादिर्विभक्तिः॥६.१.१६८॥,538.320,542.500
6,1,अन्तोदात्तादुत्तरपदादन्यतरस्यामनित्यसमासे॥६.१.१६९॥,542.500,548.620
6,1,अञ्चेश्छन्दस्यसर्वनामस्थानम्॥६.१.१७०॥,548.620,553.020
6,1,ऊडिदम्पदाद्यप्पुम्रैद्युभ्यः॥६.१.१७१॥,553.020,557.620
6,1,अष्टनोदीर्घात्॥६.१.१७२॥,557.620,560.660
6,1,शतुरनुमोनद्यजादी॥६.१.१७३॥,560.660,563.560
6,1,उदात्तयणोहल्पूर्वात्॥६.१.१७४॥,563.560,567.260
6,1,नोङ्धात्वोः॥६.१.१७५॥,567.260,569.760
6,1,ह्रस्वनुड्भ्यांमतुप्॥६.१.१७६॥,569.760,572.600
6,1,नामन्यतरस्याम्॥६.१.१७७॥,572.600,575.400
6,1,ङ्याश्छन्दसिबहुलम्॥६.१.१७८॥,575.400,578.360
6,1,षट्त्रिचतुर्भ्योहलादिः॥६.१.१७९॥,578.360,581.620
6,1,झल्युपोत्तमम्॥६.१.१८०॥,581.620,584.380
6,1,विभाषाभाषायाम्॥६.१.१८१॥,584.380,586.980
6,1,नगोश्वन्त्साववर्णराडङ्क्रुङ्कृद्भ्यः॥६.१.१८२॥,586.980,592.380
6,1,दिवोझल्॥६.१.१८३॥,592.380,594.300
6,1,नृचान्यतरस्याम्॥६.१.१८४॥,594.300,597.280
6,1,तित्स्वरितम्॥६.१.१८५॥,597.280,599.260
6,1,तास्यनुदात्तेन्ङिददुपदेशाल्लसार्वधातुकमनुदात्तमह्न्विङोः॥६.१.१८६॥,599.260,607.820
6,1,आदिःसिचोऽन्यतरस्याम्॥६.१.१८७॥,607.820,611.240
6,1,स्वपादिहिंसामच्यनिटि॥६.१.१८८॥,611.240,614.660
6,1,अभ्यस्तानामादिः॥६.१.१८९॥,614.660,617.520
6,1,अनुदात्तेच॥६.१.१९०॥,617.520,620.000
6,1,सर्वस्यसुपि॥६.१.१९१॥,620.000,622.100
6,1,भीह्रीभृहुमदजनधनदरिद्राजागरांप्रत्ययात्पूर्वम्पिति॥६.१.१९२॥,622.100,631.300
6,1,लिति॥६.१.१९३॥,631.300,632.760
6,1,आदिर्णमुल्यन्यतरस्याम्॥६.१.१९४॥,632.760,636.100
6,1,अचःकर्तृयकि॥६.१.१९५॥,636.100,638.600
6,1,थलिचसेटीडन्तोवा॥६.१.१९६॥,638.600,641.780
6,1,ञ्नित्यादिर्नित्यम्॥६.१.१९७॥,641.780,644.680
6,1,आमन्त्रितस्यच॥६.१.१९८॥,644.680,646.720
6,1,पथिमथोःसर्वनामस्थाने॥६.१.१९९॥,646.720,650.500
6,1,अन्तश्चतवैयुगपत्॥६.१.२००॥,650.500,653.420
6,1,क्षयोनिवासे॥६.१.२०१॥,653.420,655.920
6,1,जयःकरणम्॥६.१.२०२॥,655.920,658.040
6,1,वृषादीनांच॥६.१.२०३॥,658.040,660.740
6,1,संज्ञायामुपमानम्॥६.१.२०४॥,660.740,664.060
6,1,निष्ठाचद्व्यजनात्॥६.१.२०५॥,664.060,667.520
6,1,शुष्कधृष्टौ॥६.१.२०६॥,667.520,669.360
6,1,आशितःकर्ता॥६.१.२०७॥,669.360,671.980
6,1,रिक्तेविभाषा॥६.१.२०८॥,671.980,674.500
6,1,जुष्टार्पितेचछन्दसि॥६.१.२०९॥,674.500,677.900
6,1,नित्यंमन्त्रे॥६.१.२१०॥,677.900,681.060
6,1,युष्मदस्मदोर्ङसि॥६.१.२११॥,681.060,683.940
6,1,ङयिच॥६.१.२१२॥,683.940,685.460
6,1,यतोऽनावः॥६.१.२१३॥,685.460,687.800
6,1,ईडवन्दवृशंसदुहांण्यतः॥६.१.२१४॥,687.800,692.060
6,1,विभाषावेण्विन्धानयोः॥६.१.२१५॥,692.060,696.620
6,1,त्यागरागहासकुहश्वठक्रथानाम्॥६.१.२१६॥,696.620,701.560
6,1,उपोत्तमंरिति॥६.१.२१७॥,701.560,704.480
6,1,चङ्यन्यतरस्याम्॥६.१.२१८॥,704.480,707.100
6,1,मतोःपूर्वमात्संज्ञायांस्त्रियाम्॥६.१.२१९॥,707.100,711.980
6,1,अन्तोऽवत्याः॥६.१.२२०॥,711.980,714.860
6,1,ईवत्याः॥६.१.२२१॥,714.860,716.900
6,1,चौ॥६.१.२२२॥,716.900,718.200
6,1,समासस्य॥६.१.२२३॥,718.200,721.160
6,1,एकाचश्-चायो-ल्यपिच-येच-क्षय्यजय्यौ-अकःसवर्णे-अवपथा-हिंसायाम्-अनुदात्तस्य-विभाषा-क्षय-ईवत्यास्-त्रीणि॥,721.160,735.380
6,1,इतिप्रथमःपादः॥,735.380,738.240
6,2,अथद्वितीयःपादः।,0.000,5.320
6,2,बहुव्रीहौप्रकृत्यापूर्वपदम्॥६.२.१॥,5.320,9.100
6,2,तत्पुरुषेतुल्यार्थतृतीयासप्तम्युपमानाव्ययद्वितीयाकृत्याः॥६.२.२॥,9.100,16.920
6,2,वर्णोवर्णेष्वनेते॥६.२.३॥,16.920,20.500
6,2,गाधलवणयोःप्रमाणे॥६.२.४॥,20.500,23.900
6,2,दायाद्यंदायादे॥६.२.५॥,23.900,26.760
6,2,प्रतिबन्धिचिरकृच्छ्रयोः॥६.२.६॥,26.760,30.780
6,2,पदेऽपदेशे॥६.२.७॥,30.780,33.380
6,2,निवातेवातत्राणे॥६.२.८॥,33.380,36.740
6,2,शारदेऽनार्तवे॥६.२.९॥,36.740,40.440
6,2,अध्वर्युकषाययोर्जातौ॥६.२.१०॥,40.440,44.300
6,2,सदृशप्रतिरूपयोःसादृश्ये॥६.२.११॥,44.300,48.760
6,2,द्विगौप्रमाणे॥६.२.१२॥,48.760,51.860
6,2,गन्तव्यपण्यंवाणिजे॥६.२.१३॥,51.860,55.540
6,2,मात्रोपज्ञोपक्रमच्छायेनपुंसके॥६.२.१४॥,55.540,61.000
6,2,सुखप्रिययोर्हिते॥६.२.१५॥,61.000,63.660
6,2,प्रीतौच॥६.२.१६॥,63.660,66.560
6,2,स्वंस्वामिनि॥६.२.१७॥,66.560,68.400
6,2,पत्यावैश्वर्ये॥६.२.१८॥,68.400,72.980
6,2,नभूवाक्चिद्दिधिषु॥६.२.१९॥,72.980,76.400
6,2,वाभुवनम्॥६.२.२०॥,76.400,79.560
6,2,आशङ्काबाधनेदीयस्सुसंभावने॥६.२.२१॥,79.560,83.620
6,2,पूर्वेभूतपूर्वे॥६.२.२२॥,83.620,87.940
6,2,सविधसनीडसमर्यादसवेशसदेशेषुसामीप्ये॥६.२.२३॥,87.940,94.640
6,2,विस्पष्टादीनिगुणवचनेषु॥६.२.२४॥,94.640,98.620
6,2,श्रज्याऽवमकन्पापवत्सुभावेकर्मधारये॥६.२.२५॥,98.620,103.960
6,2,कुमारश्च॥६.२.२६॥,103.960,107.220
6,2,आदिःप्रत्येनसि॥६.२.२७॥,107.220,109.460
6,2,पूगेष्वन्यतरस्याम्॥६.२.२८॥,109.460,113.780
6,2,इगन्तकालकपालभगालशरावेषुद्विगौ॥६.२.२९॥,113.780,119.440
6,2,बह्वन्यतरस्याम्॥६.२.३०॥,119.440,122.700
6,2,दिष्टिवितस्त्योश्च॥६.२.३१॥,122.700,124.340
6,2,सप्तमीसिद्धशुष्कपक्वबन्धेष्वकालात्॥६.२.३२॥,124.340,130.040
6,2,परिप्रत्युपापावर्ज्यमानाहोरात्रावयवेषु॥६.२.३३॥,130.040,138.580
6,2,राजन्यबहुवचनद्वन्द्वेऽन्धकवृष्णिषु॥६.२.३४॥,138.580,143.520
6,2,संख्या॥६.२.३५॥,143.520,147.220
6,2,आचार्योपसर्जनश्चान्तेवासी॥६.२.३६॥,147.220,157.920
6,2,कार्तकौजपादयश्च॥६.२.३७॥,157.920,167.880
6,2,महान्व्रीह्यपराह्णगृष्टीष्वासजाबालभारभारतहैलिहिलरौरवप्रवृद्धेषु॥६.२.३८॥,167.880,177.340
6,2,क्षुल्लकश्चवैश्वदेवे॥६.२.३९॥,177.340,181.160
6,2,उष्ट्रःसादिवाम्योः॥६.२.४०॥,181.160,184.580
