Kanda,Varga,Sentence,Sentence Start,Sentence End
2,10,कारुःशिल्पीसंहतैस्तैर्द्वयोःश्रेणिःसजातिभिः।,60.120,64.420
2,10,कुलकःस्यात्कुलश्रेष्ठीमालाकारस्तुमालिकः॥२.१०.५॥,64.420,71.320
2,10,कुम्भकारःकुलालःस्यात्पलगण्डस्तुलेपकः।,71.320,76.000
2,10,तन्तुवायःकुविन्दःस्यात्तुन्नवायस्तुसौचिकः॥२.१०.६॥,76.000,82.440
2,10,रङ्गाजीवश्चित्रकरःशस्त्रमार्जोऽसिधावकः।,82.440,87.480
2,10,पादकृच्चर्मकारःस्याद्व्योकारोलोहकारकः॥२.१०.७॥,87.480,95.000
2,10,नाडिन्धमःस्वर्णकारःकलादोरुक्मकारकः।,95.000,103.320
2,10,स्याच्छाङ्खिकःकाम्बविकःशौल्बिकस्ताम्रकुट्टकः॥२.१०.८॥,103.320,114.040
2,10,तक्षातुवर्धकिस्त्वष्टारथकारस्तुकाष्ठतट्।,114.040,118.080
2,10,ग्रामाधीनोग्रामतक्षःकौटतक्षोऽनधीनकः॥२.१०.९॥,118.080,122.040
2,10,क्षुरीमुण्डीदिवाकीर्तिनापितान्तावसायिनः।,122.040,126.980
2,10,निर्णेजकःस्याद्रजकःशौण्डिकोमण्डहारकः॥२.१०.१०॥,126.980,132.480
2,10,जाबालःस्यादजाजीवोदेवाजीवस्तुदेवलः।,132.480,137.640
2,10,स्यान्मायाशाम्बरीमायाकारस्तुप्रतिहारकः॥२.१०.११॥,137.640,145.880
2,10,शैलालिनस्तुशैलूषाजायाजीवाःकृशाश्विनः।,145.880,151.280
2,10,भरताइत्यपिनटाश्चारणास्तुकुशीलवाः॥२.१०.१२॥,151.280,158.160
2,10,मार्दङ्गिकामौरजिकाःपाणिवादास्तुपाणिघाः।,158.160,163.780
2,10,वेणुध्माःस्युर्वैणविकावीणावादास्तुवैणिकाः॥२.१०.१३॥,163.780,170.640
2,10,जीवान्तकःशाकुनिकोद्वौवागुरिकजालिकौ।,170.640,176.680
2,10,वैतंसिकःकौटिकश्चमांसिकश्चसमंत्रयम्॥२.१०.१४॥,176.680,181.480
2,10,भृतकोभृतिभुक्कर्मकरोवैतनिकोऽपिसः।,181.480,185.400
2,10,वार्तावहोवैवधिकोभारवाहस्तुभारिकः॥२.१०.१५॥,185.400,188.960
2,10,विवर्णःपामरोनीचःप्राकृतश्चपृथग्जनः।,188.960,198.660
2,10,निहीनोऽपसदोजाल्मःक्षुल्लकश्चेतरश्चसः॥२.१०.१६॥,198.660,203.480
2,10,भृत्येदासेरदासेयदासगोप्यकचेटकाः।,203.480,210.580
2,10,नियोज्यकिङ्करप्रैष्यभुजिष्यपरिचारकाः॥२.१०.१७॥,210.580,215.720
2,10,पराचितपरिस्कन्दपरजातपरैधिताः।,215.720,221.380
2,10,मान्दस्तुन्दपरिमृजआलस्यःशीतकोऽलसोऽनुष्णः॥२.१०.१८॥,221.380,228.040
2,10,दक्षेतुचतुरपेशलपटवःसूत्थानउष्णश्च।,228.040,234.660
2,10,चण्डालप्लवमातङ्गदिवाकीर्तिजनङ्गमाः॥२.१०.१९॥,234.660,240.160
2,10,निषादश्वपचावन्तेवासिचाण्डालपुक्कसाः।,240.160,245.880
2,10,भेदाःकिरातशबरपुलिन्दाम्लेच्छजातयः॥२.१०.२०॥,245.880,250.320
2,10,व्याधोमृगवधाजीवोमृगयुर्लुब्धकोऽपिसः।,250.320,255.740
2,10,कौलेयकःसारमेयःकुक्कुरोमृगदंशकः॥२.१०.२१॥,255.740,261.480
2,10,शुनकोभषकःश्वास्यादलर्कस्तुसयोगितः।,261.480,268.000
2,10,श्वाविश्वकद्रुर्मृगयाकुशलःसरमाशुनी॥२.१०.२२॥,268.000,272.560
2,10,विट्चरःसूकरोग्राम्योवर्करस्तरुणःपशुः।,272.560,281.380
2,10,आच्छोदनंमृगव्यंस्यादाखेटोमृगयास्त्रियाम्॥२.१०.२३॥,281.380,287.240
2,10,दक्षिणारुर्लुब्धयोगाद्दक्षिणेर्माकुरङ्गकः।,287.240,294.080
2,10,चौरैकागारिकस्तेनदस्युतस्करमोषकाः॥२.१०.२४॥,294.080,301.440
2,10,प्रतिरोधिपरास्कन्दिपाटच्चरमलिम्लुचाः।,301.440,307.540
2,10,चौरिकास्तैन्यचोर्येचस्तेयंलोप्त्रंतुतद्धने॥२.१०.२५॥,307.540,313.280
2,10,वीतंसस्तूपकरणंबन्धनेमृगपक्षिणाम्।,313.280,316.000
2,10,उन्माथःकूटयन्त्रंस्याद्वागुरामृगबन्धनी॥२.१०.२६॥,316.000,323.520
2,10,शुल्बंवराटकंस्त्रीतुरज्जुस्त्रिषुवटीगुणः।,323.520,328.620
2,10,उद्घाटनंघटीयन्त्रंसलिलोद्वाहनंप्रहेः॥२.१०.२७॥,328.620,335.320
2,10,पुंसिवेमावायदण्डःसूत्राणिनरितन्तवः।,335.320,341.360
2,10,वाणिर्व्यूतिःस्त्रियौतुल्येपुस्तंलेप्यादिकर्मणि॥२.१०.२८॥,341.360,345.480
2,10,पाञ्चालिकापुत्रिकास्याद्वस्त्रदन्तादिभिःकृता।,345.480,353.740
2,10,जतुत्रपुविकारेतुजातुषंत्रापुषंत्रिषु॥२.१०.२९॥,353.740,358.520
2,10,पिटकःपेटकःपेटामञ्जूषाथविहङ्गिका।,358.520,365.460
2,10,भारयष्टिस्तदालम्बिशिक्यंकाचोऽथपादुका॥२.१०.३०॥,365.460,369.360
2,10,पादूरुपानत्स्त्रीसैवानुपदीनापदायता।,369.360,377.680
2,10,नध्रीवध्रीवरत्रास्यादश्वादेस्ताडनीकशा॥२.१०.३१॥,377.680,385.240
2,10,चाण्डालिकातुकण्डोलवीणाचण्डालवल्लकी।,385.240,390.620
2,10,नाराचीस्यादेषणिकाशाणस्तुनिकषःकषः॥२.१०.३२॥,390.620,396.920
2,10,व्रश्चनःपत्रपरशुरीषिकातूलिकासमे।,396.920,402.120
